datetime,USD,EUR,GBP,AUD,NZD,CAD,CHF,TRY,ZAR,MXN,NOK,SEK,HKD
2015-12-23 01:10:00,121.0130,132.3510,179.7100,87.6420,82.5400,86.9560,122.3930,41.2408,7.9720,7.0448,13.8773,14.3439,15.6111
2015-12-23 01:11:00,121.0120,132.3470,179.7110,87.6550,82.5460,86.9450,122.3670,41.2363,7.9720,7.0447,13.8783,14.3433,15.6110
2015-12-23 01:12:00,121.0120,132.3430,179.6920,87.6420,82.5430,86.9440,122.3670,41.2328,7.9720,7.0446,13.8778,14.3438,15.6110
2015-12-23 01:13:00,121.0260,132.3480,179.6840,87.6510,82.5510,86.9620,122.3800,41.2389,7.9730,7.0454,13.8783,14.3442,15.6128
2015-12-23 01:14:00,121.0270,132.3500,179.6740,87.6510,82.5470,86.9540,122.3790,41.2386,7.9730,7.0454,13.8781,14.3436,15.6129
2015-12-23 01:15:00,121.0110,132.3350,179.6150,87.6490,82.5370,86.9440,122.3740,41.2345,7.9710,7.0444,13.8765,14.3425,15.6109
2015-12-23 01:16:00,121.0130,132.3240,179.6370,87.6550,82.5510,86.9600,122.3740,41.2345,7.9710,7.0447,13.8759,14.3409,15.6113
2015-12-23 01:17:00,120.9990,132.3180,179.6270,87.6470,82.5430,86.9430,122.3520,41.2312,7.9700,7.0439,13.8752,14.3413,15.6095
2015-12-23 01:18:00,120.9980,132.3170,179.6210,87.6440,82.5420,86.9430,122.3520,41.2308,7.9720,7.0440,13.8753,14.3405,15.6093
2015-12-23 01:19:00,120.9980,132.3210,179.6500,87.6300,82.5370,86.9440,122.3560,41.2315,7.9720,7.0441,13.8759,14.3411,15.6093
2015-12-23 01:20:00,120.9970,132.3300,179.6560,87.6300,82.5390,86.9350,122.3550,41.2312,7.9710,7.0441,13.8772,14.3422,15.6092
2015-12-23 01:21:00,120.9960,132.3240,179.6290,87.6290,82.5420,86.9320,122.3550,41.2280,7.9710,7.0439,13.8760,14.3412,15.6090
2015-12-23 01:22:00,121.0010,132.3200,179.6430,87.6290,82.5410,86.9350,122.3550,41.2304,7.9720,7.0442,13.8753,14.3396,15.6097
2015-12-23 01:23:00,121.0010,132.3190,179.6310,87.6190,82.5290,86.9350,122.3530,41.2290,7.9710,7.0441,13.8753,14.3389,15.6097
2015-12-23 01:24:00,121.0060,132.3140,179.6250,87.6100,82.5210,86.9330,122.3550,41.2300,7.9730,7.0442,13.8746,14.3378,15.6104
2015-12-23 01:25:00,121.0050,132.3110,179.6330,87.6110,82.5200,86.9260,122.3550,41.2297,7.9730,7.0441,13.8743,14.3377,15.6102
2015-12-23 01:26:00,121.0050,132.3120,179.6340,87.6090,82.5140,86.9250,122.3530,41.2297,7.9730,7.0442,13.8745,14.3378,15.6102
2015-12-23 01:27:00,121.0030,132.3130,179.6360,87.6060,82.5130,86.9250,122.3520,41.2283,7.9730,7.0441,13.8741,14.3376,15.6099
2015-12-23 01:28:00,120.9920,132.3020,179.6190,87.6190,82.5170,86.9190,122.3490,41.2267,7.9720,7.0436,13.8728,14.3363,15.6085
2015-12-23 01:29:00,120.9910,132.3020,179.6140,87.6260,82.5210,86.9180,122.3430,41.2270,7.9710,7.0437,13.8724,14.3364,15.6084
2015-12-23 01:30:00,120.9910,132.3060,179.6120,87.6260,82.5200,86.9180,122.3510,41.2270,7.9710,7.0436,13.8727,14.3364,15.6086
2015-12-23 01:31:00,120.9910,132.3070,179.6170,87.6240,82.5210,86.9170,122.3410,41.2256,7.9710,7.0435,13.8727,14.3363,15.6084
2015-12-23 01:32:00,120.9920,132.3100,179.6210,87.6260,82.5200,86.9170,122.3430,41.2217,7.9710,7.0436,13.8728,14.3367,15.6085
2015-12-23 01:33:00,120.9760,132.2930,179.6010,87.6170,82.5080,86.9080,122.3300,41.2191,7.9700,7.0427,13.8712,14.3348,15.6065
2015-12-23 01:34:00,120.9540,132.2890,179.5900,87.6090,82.5060,86.8970,122.3120,41.2102,7.9690,7.0415,13.8702,14.3339,15.6036
2015-12-23 01:35:00,120.9630,132.2950,179.6060,87.6150,82.5090,86.8990,122.3180,41.2154,7.9690,7.0421,13.8711,14.3348,15.6051
2015-12-23 01:36:00,120.9630,132.2950,179.6020,87.6060,82.5050,86.8970,122.3140,41.2154,7.9690,7.0420,13.8764,14.3352,15.6052
2015-12-23 01:37:00,120.9630,132.2960,179.6040,87.6170,82.5110,86.9030,122.3130,41.2161,7.9690,7.0421,13.8769,14.3352,15.6052
2015-12-23 01:38:00,120.9630,132.2960,179.6050,87.6170,82.5090,86.9150,122.3130,41.2168,7.9690,7.0422,13.8769,14.3360,15.6053
2015-12-23 01:39:00,120.9620,132.3020,179.6040,87.6060,82.5040,86.9110,122.3160,41.2157,7.9690,7.0419,13.8783,14.3364,15.6061
2015-12-23 01:40:00,120.9630,132.3040,179.6050,87.6060,82.5040,86.9120,122.3160,41.2161,7.9700,7.0419,13.8784,14.3365,15.6059
2015-12-23 01:41:00,120.9390,132.2930,179.5610,87.5620,82.4780,86.8930,122.3040,41.2072,7.9690,7.0402,13.8778,14.3354,15.6027
2015-12-23 01:42:00,120.9060,132.2640,179.4920,87.5340,82.4510,86.8600,122.2750,41.1960,7.9660,7.0382,13.8740,14.3321,15.5985
2015-12-23 01:43:00,120.9230,132.2730,179.5590,87.5380,82.4620,86.8690,122.3000,41.2010,7.9670,7.0392,13.8740,14.3331,15.6006
2015-12-23 01:44:00,120.9330,132.2460,179.5640,87.5340,82.4640,86.8700,122.2970,41.2016,7.9680,7.0396,13.8727,14.3302,15.6017
2015-12-23 01:45:00,120.9280,132.2440,179.5490,87.5440,82.4650,86.8660,122.2910,41.1985,7.9680,7.0399,13.8728,14.3308,15.6011
2015-12-23 01:46:00,120.9160,132.2340,179.5400,87.5390,82.4580,86.8600,122.2820,41.1951,7.9670,7.0393,13.8720,14.3290,15.5995
2015-12-23 01:47:00,120.9150,132.2350,179.5470,87.5580,82.4660,86.8610,122.2790,41.1969,7.9670,7.0394,13.8720,14.3294,15.5992
2015-12-23 01:48:00,120.9300,132.2500,179.5670,87.5600,82.4640,86.8700,122.2990,41.2020,7.9670,7.0402,13.8789,14.3310,15.6010
2015-12-23 01:49:00,120.9400,132.2680,179.5810,87.5690,82.4670,86.8800,122.3140,41.2061,7.9680,7.0409,13.8821,14.3354,15.6022
2015-12-23 01:50:00,120.9330,132.2650,179.5700,87.5640,82.4640,86.8750,122.2940,41.2073,7.9680,7.0405,13.8841,14.3341,15.6013
2015-12-23 01:51:00,120.9330,132.2660,179.5680,87.5630,82.4610,86.8760,122.2970,41.2073,7.9680,7.0406,13.8848,14.3340,15.6013
2015-12-23 01:52:00,120.9320,132.2740,179.5640,87.5740,82.4690,86.8750,122.2980,41.2069,7.9680,7.0405,13.8805,14.3341,15.6012
2015-12-23 01:53:00,120.9320,132.2710,179.5700,87.5720,82.4690,86.8740,122.2980,41.2069,7.9680,7.0405,13.8819,14.3298,15.6015
2015-12-23 01:54:00,120.9320,132.2720,179.5620,87.5740,82.4740,86.8710,122.2870,41.2104,7.9670,7.0405,13.8762,14.3288,15.6015
2015-12-23 01:55:00,120.9310,132.2770,179.5520,87.5720,82.4810,86.8640,122.2930,41.2059,7.9680,7.0405,13.8779,14.3313,15.6010
2015-12-23 01:56:00,120.9180,132.2740,179.5420,87.5710,82.4860,86.8610,122.2900,41.2014,7.9670,7.0397,13.8779,14.3308,15.5993
2015-12-23 01:57:00,120.9190,132.2890,179.5700,87.5880,82.4890,86.8680,122.2980,41.2032,7.9680,7.0382,13.8751,14.3310,15.5999
2015-12-23 01:58:00,120.9190,132.2850,179.5680,87.5930,82.5110,86.8740,122.2890,41.1983,7.9680,7.0382,13.8777,14.3342,15.6008
2015-12-23 01:59:00,120.9100,132.2670,179.5730,87.5930,82.5070,86.8690,122.2770,41.1875,7.9670,7.0376,13.8733,14.3358,15.6000
2015-12-23 02:00:00,120.9120,132.2530,179.5180,87.6040,82.5180,86.8710,122.2710,41.1889,7.9670,7.0390,13.8696,14.3340,15.6004
2015-12-23 02:01:00,120.9120,132.2300,179.5110,87.6040,82.5100,86.8770,122.2270,41.1861,7.9670,7.0390,13.8674,14.3316,15.6004
2015-12-23 02:02:00,120.9130,132.2300,179.5070,87.5960,82.5010,86.8750,122.2230,41.1794,7.9650,7.0389,13.8668,14.3355,15.6004
2015-12-23 02:03:00,120.9210,132.2270,179.5190,87.6070,82.5090,86.8810,122.2180,41.1912,7.9610,7.0395,13.8690,14.3269,15.6015
2015-12-23 02:04:00,120.9220,132.2340,179.5360,87.6100,82.5050,86.8830,122.2240,41.1902,7.9610,7.0396,13.8702,14.3344,15.6013
2015-12-23 02:05:00,120.9470,132.2050,179.5520,87.6090,82.5080,86.8850,122.2340,41.1889,7.9570,7.0372,13.8674,14.3312,15.6045
2015-12-23 02:06:00,120.9540,132.2120,179.5750,87.6060,82.5060,86.8950,122.2400,41.1906,7.9550,7.0354,13.8680,14.3320,15.6055
2015-12-23 02:07:00,120.9530,132.2130,179.5740,87.6000,82.5090,86.8960,122.2390,41.1888,7.9570,7.0355,13.8681,14.3301,15.6052
2015-12-23 02:08:00,120.9370,132.2280,179.6100,87.6050,82.5270,86.8920,122.2380,41.1869,7.9570,7.0348,13.8697,14.3340,15.6032
2015-12-23 02:09:00,120.9380,132.2370,179.6140,87.6150,82.5270,86.8950,122.2310,41.1956,7.9580,7.0347,13.8706,14.3380,15.6034
2015-12-23 02:10:00,120.9380,132.2420,179.6290,87.6070,82.5250,86.8970,122.2260,41.1956,7.9570,7.0356,13.8687,14.3389,15.6034
2015-12-23 02:11:00,120.9330,132.2410,179.6580,87.6070,82.5250,86.8950,122.2490,41.1897,7.9570,7.0359,13.8694,14.3390,15.6027
2015-12-23 02:12:00,120.9340,132.2220,179.6400,87.6110,82.5350,86.8930,122.2380,41.1943,7.9570,7.0360,13.8667,14.3369,15.6029
2015-12-23 02:13:00,120.9350,132.2240,179.6340,87.6090,82.5250,86.9050,122.2410,41.1967,7.9570,7.0362,13.8668,14.3359,15.6031
2015-12-23 02:14:00,120.9460,132.2190,179.6400,87.6170,82.5320,86.9100,122.2340,41.1991,7.9600,7.0346,13.8644,14.3298,15.6045
2015-12-23 02:15:00,120.9450,132.2080,179.6220,87.6000,82.5180,86.8970,122.2320,41.2050,7.9600,7.0345,13.8625,14.3273,15.6044
2015-12-23 02:16:00,120.9390,132.2130,179.6390,87.6090,82.5380,86.8950,122.2280,41.2100,7.9620,7.0343,13.8626,14.3281,15.6036
2015-12-23 02:17:00,120.9350,132.2000,179.6300,87.5920,82.5300,86.8940,122.2200,41.2051,7.9600,7.0340,13.8538,14.3264,15.6030
2015-12-23 02:18:00,120.9380,132.2090,179.6410,87.5850,82.5170,86.8960,122.2230,41.2230,7.9690,7.0349,13.8549,14.3278,15.6035
2015-12-23 02:19:00,120.9350,132.2170,179.6520,87.5900,82.5160,86.8930,122.2220,41.2573,7.9700,7.0347,13.8547,14.3293,15.6031
2015-12-23 02:20:00,120.9380,132.2100,179.6540,87.5860,82.5130,86.8750,122.2170,41.3003,7.9720,7.0349,13.8405,14.3260,15.6041
2015-12-23 02:21:00,120.9410,132.2140,179.6380,87.5900,82.5300,86.8830,122.2210,41.2855,7.9700,7.0361,13.8441,14.3269,15.6044
2015-12-23 02:22:00,120.9410,132.2160,179.6400,87.6030,82.5400,86.8980,122.2230,41.2975,7.9690,7.0363,13.8446,14.3277,15.6043
2015-12-23 02:23:00,120.9460,132.2050,179.6370,87.6040,82.5270,86.9040,122.2070,41.2961,7.9690,7.0366,13.8426,14.3264,15.6049
2015-12-23 02:24:00,120.9530,132.2250,179.6690,87.6140,82.5500,86.9140,122.2250,41.2999,7.9700,7.0370,13.8498,14.3328,15.6057
2015-12-23 02:25:00,120.9520,132.2060,179.6780,87.6310,82.5480,86.9130,122.2130,41.2742,7.9700,7.0369,13.8457,14.3296,15.6056
2015-12-23 02:26:00,120.9480,132.2080,179.6740,87.6210,82.5580,86.9130,122.2100,41.2893,7.9700,7.0367,13.8438,14.3225,15.6050
2015-12-23 02:27:00,120.9640,132.2110,179.7090,87.6240,82.5580,86.9220,122.2160,41.2948,7.9710,7.0376,13.8431,14.3249,15.6070
2015-12-23 02:28:00,120.9630,132.2090,179.7040,87.6180,82.5400,86.9210,122.2140,41.2906,7.9700,7.0375,13.8335,14.3250,15.6070
2015-12-23 02:29:00,120.9630,132.2160,179.6880,87.6190,82.5700,86.9230,122.2050,41.2902,7.9700,7.0375,13.8248,14.3196,15.6068
2015-12-23 02:30:00,120.9640,132.2310,179.6960,87.6320,82.5920,86.9230,122.2280,41.2917,7.9710,7.0376,13.8422,14.3222,15.6070
2015-12-23 02:31:00,120.9620,132.2390,179.6950,87.6440,82.5810,86.9310,122.2270,41.2906,7.9740,7.0375,13.8432,14.3228,15.6069
2015-12-23 02:32:00,120.9570,132.2550,179.6890,87.6470,82.5760,86.9310,122.2260,41.2893,7.9730,7.0372,13.8433,14.3253,15.6064
2015-12-23 02:33:00,120.9620,132.2770,179.7120,87.6360,82.5750,86.9300,122.2570,41.2835,7.9740,7.0375,13.8459,14.3287,15.6070
2015-12-23 02:34:00,120.9510,132.2750,179.6860,87.6590,82.5870,86.9380,122.2570,41.3060,7.9730,7.0369,13.8448,14.3274,15.6056
2015-12-23 02:35:00,120.9520,132.3220,179.7300,87.6350,82.5730,86.9220,122.2970,41.3069,7.9730,7.0368,13.8487,14.3333,15.6057
2015-12-23 02:36:00,120.9530,132.2850,179.7070,87.6330,82.5740,86.9300,122.2650,41.2996,7.9750,7.0369,13.8450,14.3295,15.6058
2015-12-23 02:37:00,120.9540,132.2870,179.7300,87.6360,82.5740,86.9260,122.2780,41.2997,7.9750,7.0370,13.8438,14.3304,15.6059
2015-12-23 02:38:00,120.9380,132.2610,179.6950,87.6260,82.5660,86.9180,122.2470,41.2924,7.9750,7.0361,13.8408,14.3274,15.6038
2015-12-23 02:39:00,120.9380,132.2730,179.6940,87.6350,82.5650,86.9270,122.2660,41.3013,7.9750,7.0361,13.8407,14.3283,15.6038
2015-12-23 02:40:00,120.9400,132.2340,179.6850,87.6380,82.5650,86.9290,122.2350,41.2986,7.9750,7.0361,13.8386,14.3256,15.6040
2015-12-23 02:41:00,120.9440,132.2380,179.6890,87.6390,82.5710,86.9320,122.2250,41.2991,7.9750,7.0364,13.8396,14.3297,15.6047
2015-12-23 02:42:00,120.9460,132.2460,179.7080,87.6370,82.5650,86.9360,122.2300,41.2998,7.9750,7.0366,13.8410,14.3302,15.6048
2015-12-23 02:43:00,120.9530,132.2320,179.6970,87.6370,82.5710,86.9500,122.2140,41.2984,7.9760,7.0370,13.8396,14.3287,15.6058
2015-12-23 02:44:00,120.9540,132.2460,179.7060,87.6370,82.5740,86.9510,122.2290,41.3161,7.9760,7.0370,13.8460,14.3275,15.6059
2015-12-23 02:45:00,120.9490,132.2250,179.7220,87.6240,82.5610,86.9470,122.2130,41.3467,7.9780,7.0367,13.8462,14.3255,15.6053
2015-12-23 02:46:00,120.9550,132.2140,179.7190,87.6120,82.5620,86.9420,122.2020,41.3252,7.9780,7.0371,13.8440,14.3222,15.6060
2015-12-23 02:47:00,120.9500,132.2360,179.7150,87.6070,82.5650,86.9440,122.2200,41.3210,7.9780,7.0368,13.8464,14.3249,15.6054
2015-12-23 02:48:00,120.9490,132.2260,179.7040,87.6070,82.5570,86.9440,122.2230,41.3186,7.9810,7.0381,13.8476,14.3152,15.6051
2015-12-23 02:49:00,120.9520,132.2300,179.7090,87.6170,82.5680,86.9470,122.2300,41.3224,7.9820,7.0384,13.8486,14.3157,15.6055
2015-12-23 02:50:00,120.9550,132.2180,179.7030,87.6080,82.5720,86.9480,122.2140,41.3267,7.9840,7.0392,13.8468,14.3159,15.6060
2015-12-23 02:51:00,120.9490,132.2310,179.6940,87.5960,82.5700,86.9430,122.2320,41.3244,7.9830,7.0392,13.8479,14.3164,15.6052
2015-12-23 02:52:00,120.9500,132.2390,179.6920,87.6100,82.5710,86.9460,122.2490,41.3253,7.9850,7.0401,13.8487,14.3185,15.6054
2015-12-23 02:53:00,120.9640,132.2390,179.6760,87.6090,82.5570,86.9480,122.2500,41.3347,7.9850,7.0401,13.8491,14.3190,15.6072
2015-12-23 02:54:00,120.9690,132.2320,179.6730,87.6130,82.5790,86.9530,122.2470,41.3342,7.9860,7.0402,13.8448,14.3161,15.6078
2015-12-23 02:55:00,120.9560,132.2220,179.6760,87.6120,82.5600,86.9500,122.2640,41.3331,7.9860,7.0395,13.8442,14.3164,15.6062
2015-12-23 02:56:00,120.9650,132.2390,179.6850,87.6070,82.5460,86.9520,122.2720,41.3356,7.9850,7.0401,13.8443,14.3176,15.6074
2015-12-23 02:57:00,120.9660,132.2480,179.6840,87.6080,82.5770,86.9510,122.2710,41.3219,7.9850,7.0404,13.8451,14.3226,15.6074
