DateTime,USD,EUR,GBP,AUD,NZD,CAD,CHF,TRY,ZAR,MXN,NOK,SEK,HKD
2019/6/3 1:16,108.1400,120.8800,136.7310,75.1420,70.8150,80.1210,108.3530,18.4736,7.4292,5.5089,12.3683,11.4055,13.82
2019/6/3 1:17,108.1360,120.8750,136.7230,75.1410,70.8130,80.1180,108.3500,18.4726,7.4289,5.5087,12.3678,11.4050,13.82
2019/6/3 1:18,108.1260,120.8680,136.7090,75.1440,70.8040,80.1100,108.3480,18.4714,7.4283,5.5092,12.3674,11.4043,13.82
2019/6/3 1:19,108.1310,120.8740,136.7180,75.1600,70.8210,80.1140,108.3480,18.4716,7.4286,5.5098,12.3679,11.4049,13.82
2019/6/3 1:20,108.1330,120.8730,136.7200,75.1600,70.8210,80.1160,108.3450,18.4721,7.4289,5.5098,12.3679,11.4048,13.82
2019/6/3 1:21,108.1330,120.8770,136.7310,75.1700,70.8250,80.1210,108.3470,18.4722,7.4290,5.5103,12.3683,11.4051,13.82
2019/6/3 1:22,108.1400,120.8840,136.7410,75.1750,70.8280,80.1260,108.3490,18.4740,7.4295,5.5106,12.3690,11.4058,13.82
2019/6/3 1:23,108.1430,120.8910,136.7440,75.1780,70.8310,80.1290,108.3590,18.4767,7.4299,5.5108,12.3693,11.4062,13.82
2019/6/3 1:24,108.1460,120.8970,136.7450,75.1800,70.8310,80.1290,108.3580,18.4795,7.4302,5.5110,12.3701,11.4079,13.82
2019/6/3 1:25,108.1720,120.9230,136.7790,75.1950,70.8480,80.1510,108.3750,18.4731,7.4318,5.5134,12.3731,11.4104,13.82
2019/6/3 1:26,108.1720,120.9250,136.7790,75.1990,70.8500,80.1510,108.3730,18.4731,7.4319,5.5133,12.3733,11.4100,13.82
2019/6/3 1:27,108.1630,120.9100,136.7690,75.1970,70.8440,80.1470,108.3630,18.4725,7.4307,5.5129,12.3719,11.4082,13.82
2019/6/3 1:28,108.1630,120.9110,136.7670,75.1940,70.8420,80.1450,108.3620,18.4716,7.4311,5.5128,12.3720,11.4079,13.82
2019/6/3 1:29,108.1630,120.9100,136.7660,75.1910,70.8390,80.1450,108.3630,18.4729,7.4310,5.5128,12.3719,11.4078,13.82
2019/6/3 1:30,108.1920,120.9320,136.7810,75.2100,70.8530,80.1660,108.3700,18.4765,7.4330,5.5159,12.3742,11.4099,13.82
2019/6/3 1:31,108.1800,120.9190,136.7670,75.2140,70.8550,80.1630,108.3590,18.4783,7.4326,5.5154,12.3730,11.4088,13.82
2019/6/3 1:32,108.1800,120.9190,136.7670,75.2090,70.8550,80.1630,108.3560,18.4792,7.4323,5.5155,12.3730,11.4091,13.82
2019/6/3 1:33,108.1800,120.9220,136.7660,75.2070,70.8540,80.1690,108.3500,18.4849,7.4337,5.5153,12.3731,11.4090,13.82
2019/6/3 1:34,108.1740,120.9180,136.7680,75.2050,70.8500,80.1620,108.3640,18.4845,7.4333,5.5150,12.3730,11.4100,13.82
2019/6/3 1:35,108.1770,120.9210,136.7740,75.2090,70.8520,80.1660,108.3640,18.4844,7.4337,5.5152,12.3731,11.4108,13.82
2019/6/3 1:36,108.1730,120.9170,136.7680,75.2020,70.8470,80.1630,108.3620,18.4788,7.4334,5.5150,12.3728,11.4104,13.82
2019/6/3 1:37,108.1670,120.9100,136.7610,75.1780,70.8320,80.1530,108.3560,18.4792,7.4326,5.5146,12.3724,11.4100,13.82
2019/6/3 1:38,108.1640,120.9060,136.7560,75.1670,70.8210,80.1510,108.3530,18.4791,7.4323,5.5134,12.3716,11.4097,13.82
2019/6/3 1:39,108.1650,120.9030,136.7450,75.1630,70.8190,80.1500,108.3520,18.4800,7.4319,5.5134,12.3711,11.4087,13.82
2019/6/3 1:40,108.1740,120.9180,136.7560,75.1860,70.8270,80.1630,108.3610,18.4818,7.4328,5.5139,12.3726,11.4098,13.82
2019/6/3 1:41,108.1730,120.9120,136.7470,75.1780,70.8250,80.1570,108.3560,18.4808,7.4328,5.5146,12.3720,11.4094,13.82
2019/6/3 1:42,108.1830,120.9230,136.7590,75.1880,70.8320,80.1650,108.3590,18.4854,7.4337,5.5151,12.3731,11.4104,13.82
2019/6/3 1:43,108.1840,120.9120,136.7500,75.1800,70.8210,80.1610,108.3260,18.4856,7.4323,5.5142,12.3721,11.4072,13.82
2019/6/3 1:44,108.1940,120.9210,136.7640,75.1870,70.8300,80.1720,108.3270,18.4875,7.4317,5.5148,12.3729,11.4098,13.82
2019/6/3 1:45,108.1900,120.9190,136.7590,75.1900,70.8340,80.1700,108.3260,18.4879,7.4328,5.5146,12.3728,11.4093,13.82
2019/6/3 1:46,108.2160,120.9430,136.7890,75.2080,70.8430,80.1880,108.3380,18.4914,7.4358,5.5160,12.3756,11.4106,13.82
2019/6/3 1:47,108.2220,120.9390,136.8010,75.2020,70.8450,80.1880,108.3390,18.5061,7.4363,5.5155,12.3750,11.4087,13.82
2019/6/3 1:48,108.2200,120.9360,136.7960,75.1980,70.8450,80.1860,108.3400,18.4872,7.4352,5.5139,12.3752,11.4098,13.82
2019/6/3 1:49,108.2150,120.9260,136.7900,75.1950,70.8380,80.1830,108.3230,18.4982,7.4355,5.5136,12.3741,11.4090,13.82
2019/6/3 1:50,108.2090,120.9240,136.7850,75.1920,70.8380,80.1770,108.3210,18.4991,7.4351,5.5132,12.3741,11.4072,13.82
2019/6/3 1:51,108.1950,120.9040,136.7490,75.1760,70.8280,80.1630,108.3060,18.4968,7.4337,5.5115,12.3722,11.4063,13.82
2019/6/3 1:52,108.1890,120.9020,136.7310,75.1670,70.8240,80.1570,108.3010,18.4949,7.4336,5.5112,12.3717,11.4069,13.82
2019/6/3 1:53,108.1950,120.9090,136.7390,75.1720,70.8290,80.1630,108.3110,18.4961,7.4341,5.5125,12.3724,11.4060,13.82
2019/6/3 1:54,108.1900,120.9030,136.7340,75.1660,70.8220,80.1590,108.3090,18.4978,7.4336,5.5115,12.3732,11.4048,13.82
2019/6/3 1:55,108.1910,120.9050,136.7340,75.1590,70.8190,80.1650,108.3090,18.4968,7.4337,5.5116,12.3750,11.4081,13.82
2019/6/3 1:56,108.1970,120.9170,136.7430,75.1630,70.8220,80.1680,108.3500,18.4990,7.4340,5.5117,12.3757,11.4088,13.82
2019/6/3 1:57,108.2030,120.9160,136.7510,75.1640,70.8270,80.1730,108.3570,18.5001,7.4345,5.5123,12.3762,11.4086,13.82
2019/6/3 1:58,108.1980,120.9160,136.7460,75.1580,70.8220,80.1690,108.3530,18.4993,7.4257,5.5117,12.3760,11.4082,13.82
2019/6/3 1:59,108.2160,120.9270,136.7570,75.1670,70.8320,80.1830,108.3640,18.5033,7.4264,5.5112,12.3768,11.4094,13.82
2019/6/3 2:00,108.2320,120.9500,136.7730,75.1900,70.8420,80.1830,108.3600,18.5254,7.4272,5.5136,12.3798,11.4127,13.82
2019/6/3 2:01,108.2310,120.9580,136.7660,75.1990,70.8510,80.1890,108.3910,18.5252,7.4282,5.5156,12.3813,11.4131,13.82
2019/6/3 2:02,108.2310,120.9330,136.7120,75.1740,70.8380,80.1730,108.3820,18.5226,7.4263,5.5123,12.3790,11.4110,13.82
2019/6/3 2:03,108.2270,120.9240,136.7150,75.1820,70.8400,80.1810,108.3760,18.5268,7.4264,5.5131,12.3799,11.4104,13.82
2019/6/3 2:04,108.2270,120.9240,136.7260,75.1830,70.8410,80.1760,108.3700,18.5259,7.4275,5.5130,12.3802,11.4106,13.82
2019/6/3 2:05,108.2280,120.9320,136.7420,75.1930,70.8490,80.1770,108.3700,18.5368,7.4316,5.5137,12.3816,11.4138,13.82
2019/6/3 2:06,108.2260,120.9340,136.7420,75.1950,70.8490,80.1750,108.3660,18.5323,7.4280,5.5142,12.3824,11.4137,13.82
2019/6/3 2:07,108.2130,120.9290,136.7360,75.1950,70.8520,80.1700,108.3580,18.5367,7.4223,5.5160,12.3831,11.4141,13.82
2019/6/3 2:08,108.2010,120.9160,136.7190,75.1910,70.8440,80.1740,108.3490,18.5336,7.4239,5.5163,12.3810,11.4115,13.82
2019/6/3 2:09,108.2130,120.9180,136.7410,75.2120,70.8630,80.1850,108.3200,18.5359,7.4270,5.5175,12.3805,11.4098,13.82
2019/6/3 2:10,108.2030,120.9120,136.7430,75.2040,70.8570,80.1740,108.3570,18.5344,7.4278,5.5176,12.3794,11.4085,13.82
2019/6/3 2:11,108.2100,120.9260,136.7610,75.2200,70.8630,80.1850,108.3600,18.5363,7.4293,5.5181,12.3803,11.4099,13.82
2019/6/3 2:12,108.2100,120.9250,136.7600,75.2110,70.8610,80.1800,108.3600,18.5357,7.4292,5.5179,12.3812,11.4098,13.82
2019/6/3 2:13,108.2380,120.9480,136.7670,75.2230,70.8720,80.1990,108.3700,18.5348,7.4284,5.5190,12.3862,11.4124,13.82
2019/6/3 2:14,108.2400,120.9330,136.7310,75.2060,70.8650,80.1910,108.3760,18.5244,7.4254,5.5180,12.3830,11.4113,13.82
2019/6/3 2:15,108.2360,120.9490,136.7710,75.2090,70.8690,80.1840,108.3820,18.5255,7.4251,5.5170,12.3835,11.4109,13.82
2019/6/3 2:16,108.2600,120.9460,136.7770,75.2080,70.8730,80.2060,108.3930,18.5262,7.4259,5.5163,12.3830,11.4106,13.82
2019/6/3 2:17,108.2630,120.9400,136.7610,75.1970,70.8620,80.2030,108.3880,18.5277,7.4235,5.5159,12.3782,11.4065,13.82
2019/6/3 2:18,108.2500,120.9330,136.7530,75.1950,70.8580,80.1880,108.3680,18.5250,7.4177,5.5144,12.3758,11.4061,13.82
2019/6/3 2:19,108.2400,120.9250,136.7380,75.1760,70.8490,80.1810,108.3710,18.5228,7.4180,5.5139,12.3722,11.4054,13.82
2019/6/3 2:20,108.2340,120.9070,136.7280,75.1670,70.8390,80.1650,108.3690,18.5151,7.4175,5.5106,12.3700,11.4036,13.82
2019/6/3 2:21,108.2330,120.8940,136.7130,75.1590,70.8330,80.1650,108.3570,18.5044,7.4161,5.5106,12.3703,11.4021,13.82
2019/6/3 2:22,108.2400,120.9050,136.7440,75.1590,70.8380,80.1720,108.3670,18.5057,7.4159,5.5113,12.3716,11.4029,13.82
2019/6/3 2:23,108.2450,120.9190,136.7490,75.1720,70.8470,80.1780,108.3690,18.5059,7.4174,5.5116,12.3731,11.4044,13.82
2019/6/3 2:24,108.2440,120.9290,136.7510,75.1740,70.8520,80.1740,108.3760,18.5063,7.4171,5.5101,12.3741,11.4054,13.82
2019/6/3 2:25,108.2460,120.9350,136.7510,75.1800,70.8540,80.1710,108.3930,18.5089,7.4217,5.5099,12.3746,11.4064,13.82
2019/6/3 2:26,108.2680,120.9510,136.7660,75.1950,70.8650,80.1840,108.4020,18.5121,7.4208,5.5116,12.3762,11.4075,13.82
2019/6/3 2:27,108.2640,120.9430,136.7570,75.1900,70.8650,80.1820,108.4000,18.5196,7.4210,5.5117,12.3743,11.4066,13.82
2019/6/3 2:28,108.2600,120.9380,136.7540,75.1850,70.8610,80.1790,108.3970,18.5131,7.4211,5.5109,12.3737,11.4075,13.82
2019/6/3 2:29,108.2680,120.9340,136.7580,75.1810,70.8580,80.1840,108.3930,18.5139,7.4226,5.5114,12.3688,11.4100,13.82
2019/6/3 2:30,108.2660,120.9400,136.7510,75.1910,70.8640,80.1830,108.4020,18.5055,7.4227,5.5113,12.3776,11.4165,13.82
2019/6/3 2:31,108.2870,120.9450,136.7720,75.1950,70.8700,80.1940,108.4100,18.5083,7.4242,5.5123,12.3740,11.4129,13.82
2019/6/3 2:32,108.2910,120.9480,136.7760,75.2020,70.8730,80.1980,108.4170,18.5004,7.4246,5.5125,12.3729,11.4089,13.82
2019/6/3 2:33,108.3010,120.9670,136.7990,75.2080,70.8800,80.1980,108.4360,18.5025,7.4246,5.5144,12.3745,11.4122,13.82
2019/6/3 2:34,108.2960,120.9570,136.8090,75.2160,70.8780,80.1940,108.4320,18.5011,7.4288,5.5156,12.3762,11.4142,13.82
2019/6/3 2:35,108.3200,120.9840,136.8450,75.2320,70.8920,80.2190,108.4460,18.5160,7.4305,5.5159,12.3792,11.4129,13.82
2019/6/3 2:36,108.3590,121.0100,136.8520,75.2350,70.8970,80.2400,108.4720,18.5151,7.4264,5.5179,12.3811,11.4172,13.82
2019/6/3 2:37,108.3520,121.0030,136.8430,75.2270,70.8920,80.2360,108.4730,18.5126,7.4279,5.5173,12.3802,11.4167,13.82
2019/6/3 2:38,108.3670,121.0190,136.8610,75.2400,70.9010,80.2530,108.4800,18.5151,7.4294,5.5178,12.3826,11.4194,13.82
2019/6/3 2:39,108.3700,121.0230,136.8660,75.2380,70.9020,80.2540,108.4820,18.5148,7.4298,5.5190,12.3836,11.4197,13.82
2019/6/3 2:40,108.3610,121.0240,136.8680,75.2330,70.8990,80.2480,108.4770,18.5157,7.4323,5.5184,12.3848,11.4194,13.82
2019/6/3 2:41,108.3510,121.0190,136.8790,75.2300,70.8980,80.2420,108.4870,18.5132,7.4316,5.5182,12.3840,11.4200,13.82
2019/6/3 2:42,108.3490,121.0160,136.8890,75.2220,70.8930,80.2330,108.4970,18.5130,7.4287,5.5179,12.3806,11.4204,13.82
2019/6/3 2:43,108.3390,121.0100,136.8780,75.2220,70.8940,80.2210,108.4870,18.5092,7.4268,5.5177,12.3809,11.4198,13.82
2019/6/3 2:44,108.3570,121.0110,136.8710,75.2290,70.8950,80.2290,108.4840,18.5120,7.4292,5.5172,12.3813,11.4185,13.82
2019/6/3 2:45,108.3690,120.9760,136.8570,75.2220,70.8910,80.2320,108.4600,18.5217,7.4289,5.5187,12.3778,11.4150,13.82
2019/6/3 2:46,108.3630,120.9660,136.8570,75.2110,70.8770,80.2230,108.4410,18.5181,7.4252,5.5186,12.3764,11.4135,13.82
2019/6/3 2:47,108.3780,120.9840,136.8990,75.2280,70.8950,80.2440,108.4400,18.5224,7.4274,5.5195,12.3779,11.4145,13.82
2019/6/3 2:48,108.3760,120.9970,136.9140,75.2310,70.8970,80.2390,108.4450,18.5226,7.4277,5.5194,12.3791,11.4157,13.82
2019/6/3 2:49,108.3660,120.9870,136.9060,75.2240,70.8910,80.2290,108.4460,18.5086,7.4277,5.5187,12.3789,11.4151,13.82
2019/6/3 2:50,108.3610,120.9850,136.8970,75.2250,70.8960,80.2310,108.4660,18.5065,7.4233,5.5183,12.3781,11.4149,13.82
2019/6/3 2:51,108.3550,120.9860,136.8990,75.2250,70.8930,80.2240,108.4460,18.5055,7.4250,5.5180,12.3779,11.4151,13.82
2019/6/3 2:52,108.3540,120.9840,136.8940,75.2220,70.8910,80.2240,108.4120,18.5047,7.4265,5.5181,12.3778,11.4149,13.82
2019/6/3 2:53,108.3650,120.9910,136.9140,75.2260,70.8960,80.2340,108.3690,18.5097,7.4274,5.5187,12.3788,11.4155,13.82
2019/6/3 2:54,108.3590,120.9900,136.9130,75.2240,70.8950,80.2270,108.3870,18.5077,7.4274,5.5185,12.3785,11.4154,13.82
2019/6/3 2:55,108.3600,120.9790,136.9150,75.2210,70.8940,80.2300,108.3730,18.5074,7.4247,5.5185,12.3775,11.4145,13.82
2019/6/3 2:56,108.3480,120.9630,136.9050,75.2140,70.8890,80.2150,108.3630,18.5047,7.4239,5.5177,12.3752,11.4127,13.82
2019/6/3 2:57,108.3530,120.9570,136.9070,75.2100,70.9000,80.2110,108.3580,18.5066,7.4278,5.5176,12.3749,11.4124,13.82
2019/6/3 2:58,108.3240,120.9110,136.8700,75.1890,70.8770,80.1710,108.3500,18.5019,7.4270,5.5171,12.3701,11.4069,13.82
2019/6/3 2:59,108.3310,120.9390,136.8790,75.1940,70.8890,80.1800,108.3680,18.5031,7.4300,5.5196,12.3743,11.4091,13.82
2019/6/3 3:00,108.3530,120.9480,136.8620,75.2070,70.8990,80.1950,108.4080,18.5240,7.4280,5.5181,12.3763,11.4099,13.82
2019/6/3 3:01,108.3600,120.9540,136.8930,75.2140,70.8970,80.2000,108.4180,18.5222,7.4275,5.5203,12.3775,11.4096,13.82
2019/6/3 3:02,108.3300,120.9390,136.8750,75.1930,70.8860,80.1830,108.4200,18.5312,7.4263,5.5189,12.3750,11.4076,13.82
2019/6/3 3:03,108.3250,120.9470,136.8780,75.1880,70.8930,80.1720,108.4170,18.5257,7.4241,5.5178,12.3742,11.4075,13.82
2019/6/3 3:04,108.3250,120.9490,136.8920,75.1870,70.8860,80.1760,108.4290,18.5161,7.4227,5.5169,12.3736,11.4035,13.82
